"interest_rate","income_ver","debt_to_income","credit_util","bankruptcy","term","issued","credit_checks"
6.72,"verified",34.26,0.2153,0,36,"Jan2018",5
10.41,"not",22.13,0.3474,0,36,"Mar2018",1
6.71,"source_only",5.11,0.1966,0,36,"Mar2018",0
5.31,"source_only",15.4,0.6868,0,36,"Mar2018",7
10.9,"source_only",20.52,0.1717,0,36,"Mar2018",5
6.71,"not",15.35,0.1266,1,36,"Mar2018",1
13.59,"source_only",16.14,0.0582,0,36,"Jan2018",1
10.91,"source_only",18.71,0.5953,0,36,"Feb2018",6
13.59,"source_only",8.74,0.5298,0,36,"Feb2018",0
14.07,"not",21.1,0.6432,0,36,"Mar2018",6
10.42,"verified",3.44,0.0087,0,36,"Jan2018",1
19.42,"verified",32.17,0.7406,0,36,"Mar2018",0
16.01,"source_only",21.62,0.3345,0,60,"Mar2018",0
9.43,"verified",20.64,0.4012,0,36,"Mar2018",4
14.07,"source_only",18.02,0.5232,0,36,"Mar2018",0
5.32,"not",8.24,0.1651,0,36,"Feb2018",1
6.72,"not",16.65,0.1201,0,36,"Jan2018",4
12.61,"verified",26.24,0.1541,0,60,"Feb2018",3
17.09,"source_only",45.12,0.3197,0,60,"Jan2018",5
12.61,"verified",20.82,0.6972,1,60,"Mar2018",3
14.08,"source_only",8.76,0.7189,0,36,"Feb2018",0
17.09,"not",17.7,0.3394,0,60,"Jan2018",2
6.72,"not",20.27,0.081,0,36,"Jan2018",3
9.93,"source_only",14.79,0.3082,0,60,"Jan2018",0
10.42,"not",31.3,0.5552,0,36,"Jan2018",4
9.44,"source_only",16.5,0.1522,0,60,"Feb2018",0
5.32,"source_only",24.47,0.3295,0,36,"Feb2018",3
13.58,"source_only",11.03,0.1744,0,36,"Mar2018",3
6.08,"verified",20.66,0.2318,0,36,"Feb2018",1
10.91,"not",22.22,0.2075,0,60,"Feb2018",0
12.61,"verified",20.6,0.2697,0,36,"Mar2018",2
20.39,"verified",32.52,0.6667,0,36,"Mar2018",0
12.62,"not",19.09,0.5285,0,60,"Jan2018",0
19.03,"source_only",21.48,0.4203,0,36,"Feb2018",0
7.35,"source_only",1.8,0.1307,0,36,"Feb2018",4
12.62,"source_only",8.01,0.3449,0,60,"Jan2018",1
6.71,"source_only",34.51,0.2877,0,36,"Feb2018",0
10.42,"verified",8.83,0.1527,0,36,"Jan2018",1
6.07,"not",16.97,0.6073,0,36,"Mar2018",0
19.42,"source_only",28.04,0.571,0,60,"Mar2018",4
7.34,"not",16.27,0.2499,0,36,"Mar2018",4
17.09,"not",21.48,0.0391,0,36,"Feb2018",1
16.01,"source_only",43.45,0.7106,1,36,"Mar2018",3
6.08,"source_only",13.68,0.2425,0,36,"Jan2018",2
7.34,"not",3.18,0.314,0,36,"Mar2018",0
9.43,"verified",23.88,0.5789,0,36,"Mar2018",1
9.93,"source_only",8.81,0.0937,0,36,"Feb2018",8
18.45,"verified",19.91,0.3844,0,60,"Feb2018",7
10.42,"not",27.84,0.3742,0,36,"Jan2018",10
15.05,"verified",25.07,0.2134,0,60,"Feb2018",1
6.08,"not",6.72,0.0708,0,36,"Jan2018",0
10.42,"not",4.87,0.4791,0,36,"Jan2018",1
21.85,"not",11.83,0.3419,0,36,"Mar2018",1
15.05,"not",33.06,0.5971,1,60,"Feb2018",1
13.59,"verified",20.55,0.5315,0,60,"Feb2018",3
5.31,"source_only",10.29,0.058,0,36,"Mar2018",1
10.41,"not",6.31,0.2985,0,36,"Mar2018",0
9.44,"not",16.57,0.2103,0,36,"Jan2018",3
26.77,"source_only",28.01,0.1651,0,60,"Mar2018",5
10.91,"source_only",9.84,0.5632,0,36,"Jan2018",4
23.87,"verified",24.21,0.1307,0,60,"Mar2018",5
11.99,"source_only",5.41,0.0241,0,36,"Jan2018",1
6.07,"not",11.14,0.1469,0,36,"Mar2018",1
14.08,"source_only",0.95,0.1341,0,60,"Jan2018",0
9.43,"not",28.46,0.1333,0,60,"Mar2018",1
18.45,"not",0.634355029585799,0.2718,0,36,"Mar2018",1
10.91,"not",18.77,0.686,0,36,"Jan2018",1
16.02,"source_only",18.43,0.1854,0,36,"Jan2018",12
9.43,"not",7.27,0.1431,0,60,"Mar2018",0
10.9,"verified",17.89,0.2826,0,60,"Mar2018",0
17.09,"verified",16.89,0.0698,0,36,"Feb2018",2
19.03,"source_only",6.71,0.8326,0,60,"Feb2018",0
10.91,"verified",16.46,0.1719,0,36,"Feb2018",1
6.72,"source_only",22.68,0.2486,0,36,"Jan2018",0
5.32,"not",23.09,0.7494,0,36,"Feb2018",2
6.72,"not",11.06,0.4353,0,36,"Feb2018",3
12.62,"not",18.08,0.1126,0,60,"Feb2018",3
11.99,"source_only",20.66,0.6402,1,36,"Feb2018",2
24.85,"source_only",6.73,0.0316,0,60,"Mar2018",2
10.42,"source_only",24.6,0.4414,0,36,"Feb2018",5
10.91,"source_only",21.47,0.5351,0,36,"Feb2018",2
9.93,"not",32.3,0.5924,0,36,"Jan2018",1
19.03,"source_only",21.22,0.8203,0,60,"Jan2018",1
6.08,"not",27.69,0.3952,0,36,"Jan2018",0
14.08,"verified",5.54,0.5512,0,36,"Jan2018",4
12.61,"not",32.74,0.4704,0,60,"Mar2018",1
6.08,"source_only",0,0,0,36,"Feb2018",7
17.09,"not",25.78,0.6491,0,36,"Jan2018",2
16.01,"source_only",13.17,0.2362,0,60,"Mar2018",2
10.91,"not",8.5,0.1613,0,60,"Feb2018",1
14.08,"source_only",33.41,0.667,0,36,"Jan2018",0
18.06,"verified",18.05,0.0688,0,36,"Jan2018",4
15.04,"source_only",8.62,0.8401,0,36,"Mar2018",3
15.04,"source_only",3.44,0.0404,0,60,"Mar2018",1
10.91,"not",18.09,0.6532,0,36,"Feb2018",5
10.91,"source_only",5.57,0.4514,0,36,"Feb2018",0
19.03,"verified",20.5,0.2125,0,60,"Feb2018",6
17.09,"not",11.99,0.2719,0,60,"Feb2018",0
9.93,"not",30.45,0.6423,0,60,"Jan2018",10
10.9,"not",26.24,0.5931,0,36,"Mar2018",1
10.9,"not",19.07,0.4651,0,36,"Mar2018",0
6.72,"source_only",19.48,0.5099,0,36,"Jan2018",1
17.09,"verified",14.14,0.5588,0,60,"Jan2018",0
16.02,"not",39.64,0.1514,0,36,"Feb2018",2
13.58,"source_only",18.57,0.1242,0,36,"Mar2018",1
11.99,"source_only",10.87,0.1916,0,60,"Feb2018",2
9.92,"verified",5.21,0.6962,0,36,"Mar2018",4
6.72,"source_only",3.21,0.0529,0,36,"Feb2018",0
12.62,"source_only",8.24,0.0637,0,36,"Jan2018",0
11.98,"verified",26.27,0.5234,0,60,"Mar2018",0
5.32,"not",8.04,0.0935,0,36,"Jan2018",0
10.9,"verified",26.39,0.6286,0,36,"Mar2018",4
21.45,"verified",13.73,0.8777,1,36,"Jan2018",2
16.02,"verified",32.37,0.8547,0,36,"Feb2018",2
6.07,"source_only",4.43,0.1409,0,36,"Mar2018",4
7.35,"source_only",10.1,0.1363,0,36,"Jan2018",0
10.91,"not",28.38,0.7577,0,36,"Feb2018",2
6.72,"source_only",22.38,0.191,0,36,"Jan2018",0
7.97,"verified",4.95,0.0591,0,36,"Feb2018",12
10.41,"not",31.32,0.5763,1,60,"Mar2018",0
17.47,"verified",14.19,0.8569,0,36,"Mar2018",0
16.02,"source_only",37.67,0.8533,0,36,"Jan2018",2
9.93,"not",9.96,0.5536,0,36,"Feb2018",0
16.01,"source_only",8.25,0.4924,0,36,"Mar2018",2
16.02,"source_only",31.22,0.2888,0,60,"Jan2018",0
12.61,"not",42.74,0.3431,0,36,"Mar2018",1
7.35,"not",24.08,0.4465,0,36,"Feb2018",2
25.81,"verified",21.47,0.1401,1,60,"Mar2018",3
5.31,"source_only",18.8,0.8076,0,36,"Mar2018",3
14.08,"not",26.82,0.8433,0,60,"Jan2018",8
7.35,"not",19.13,0.8788,0,36,"Jan2018",0
19.03,"source_only",5.07,0.3306,0,36,"Feb2018",1
13.58,"verified",20.62,0.7549,0,60,"Mar2018",0
16.02,"verified",29.16,0.8126,0,36,"Jan2018",9
13.59,"verified",29.24,0.6648,0,60,"Feb2018",0
6.08,"source_only",37.14,0.3776,0,36,"Jan2018",1
14.08,"source_only",9.28,0.3093,0,60,"Jan2018",1
12.61,"source_only",16.07,0.2698,0,60,"Mar2018",1
5.32,"not",5.26,0.8319,0,36,"Feb2018",1
10.91,"source_only",21.58,0.189,0,36,"Feb2018",3
14.08,"verified",22.66,0.4545,0,60,"Jan2018",2
12.62,"not",16.62,0.1941,0,60,"Jan2018",0
15.05,"not",15.02,0.4987,1,60,"Jan2018",1
11.99,"not",22.23,0.0883,0,36,"Jan2018",1
19.03,"verified",12.95,0.0592,0,36,"Jan2018",2
10.91,"source_only",12.6,0.0848,0,36,"Jan2018",7
13.59,"source_only",25.56,0.6591,0,36,"Jan2018",1
19.03,"verified",31.26,0.5141,0,36,"Jan2018",2
16.01,"source_only",4.39,0.7988,0,36,"Mar2018",1
11.99,"verified",18.73,0.1182,0,36,"Jan2018",3
7.35,"not",24.44,0.3868,0,36,"Jan2018",1
10.42,"not",7.44,0.7433,0,36,"Feb2018",0
16.02,"verified",7.38,0.668,0,36,"Feb2018",0
9.43,"not",18.33,0.4972,1,36,"Mar2018",0
9.93,"verified",12.52,0.0869,0,60,"Feb2018",1
9.43,"not",10.38,0.1287,0,60,"Mar2018",0
11.99,"not",14.73,0.3681,0,60,"Feb2018",1
12.61,"not",5.48,0.4695,0,36,"Mar2018",1
5.31,"not",11.04,0.8168,0,36,"Feb2018",0
18.06,"verified",24.55,0.2585,0,60,"Feb2018",1
24.85,"verified",27.1,0.7164,1,60,"Jan2018",4
14.08,"source_only",0.5,0.0144,0,60,"Jan2018",2
21.45,"source_only",25.6,0.5847,0,60,"Jan2018",0
15.05,"verified",18.77,0.1912,0,60,"Jan2018",2
16.01,"verified",17.51,0.82,0,36,"Mar2018",1
6.07,"not",11.59,0.1152,0,36,"Mar2018",1
19.42,"source_only",14.33,0.4184,0,60,"Mar2018",3
7.34,"verified",55.11,0.2869,0,36,"Mar2018",4
6.08,"not",10.35,0.0487,0,36,"Feb2018",0
16.01,"not",10.9,0.145,0,36,"Feb2018",4
10.9,"verified",19.52,0.896,0,36,"Mar2018",1
16.01,"not",24.98,0.8674,0,36,"Feb2018",1
9.44,"not",6.44,0.2895,1,36,"Jan2018",3
19.03,"not",34.72,0.7382,0,60,"Jan2018",1
13.59,"verified",64.51,0.8333,0,36,"Feb2018",2
17.47,"source_only",22.94,0.5612,1,60,"Mar2018",1
19.03,"verified",18.92,0.6716,0,36,"Jan2018",2
14.07,"not",20.53,0.1325,0,36,"Mar2018",4
16.01,"source_only",23.77,0.4944,0,60,"Mar2018",0
10.9,"not",6.31,0.6706,3,36,"Mar2018",0
15.05,"source_only",17.71,0.4956,0,36,"Jan2018",3
13.59,"source_only",10.14,0.1475,0,36,"Jan2018",0
9.44,"source_only",10.11,0.0465,0,36,"Jan2018",1
9.44,"source_only",0.43,0.0018,0,60,"Feb2018",1
5.32,"not",23.06,0.2426,0,36,"Feb2018",2
5.31,"not",16.43,0.2154,0,36,"Mar2018",4
9.92,"not",13.87,0.0984,0,60,"Mar2018",0
12.62,"not",10.57,0.0909,0,60,"Feb2018",2
12.61,"not",31.42,0.6446,1,36,"Mar2018",0
6.08,"source_only",18.41,0.3172,0,36,"Feb2018",0
15.05,"source_only",5.22,0.8496,0,60,"Jan2018",6
6.71,"not",11.6,0.1308,0,36,"Mar2018",0
19.03,"not",25.38,0.6283,0,36,"Jan2018",2
10.42,"source_only",21.5,0.8218,0,60,"Jan2018",0
11.99,"source_only",6.83,0.0926,0,60,"Jan2018",1
18.06,"source_only",28.98,0.6953,0,60,"Jan2018",3
7.34,"not",12.66,0.6225,0,36,"Mar2018",1
7.34,"source_only",100.72,0.0866,0,36,"Mar2018",0
10.91,"not",28.64,0.6261,0,36,"Feb2018",1
6.71,"source_only",18.26,0.1909,0,36,"Feb2018",3
15.05,"not",14.51,0.5455,1,36,"Feb2018",3
6.71,"source_only",15,0.5069,0,36,"Mar2018",3
6.07,"not",6.68,0.0823,0,36,"Mar2018",0
9.92,"verified",40.64,0.7606,0,60,"Mar2018",1
18.45,"not",12.96,0.2923,0,60,"Mar2018",2
7.35,"source_only",10.97,0.112,0,36,"Feb2018",6
7.97,"not",10.11,0.4672,0,36,"Feb2018",2
9.44,"source_only",16.26,0.7595,0,36,"Feb2018",0
13.59,"source_only",10.13,0.4029,1,36,"Feb2018",4
18.45,"source_only",26.17,0.8868,0,36,"Mar2018",4
12.62,"source_only",15.96,0.2045,0,36,"Jan2018",2
15.04,"not",13.68,0.5876,0,60,"Mar2018",0
10.91,"verified",18.56,0.2208,0,36,"Feb2018",0
17.09,"source_only",33.44,0.2357,0,36,"Jan2018",5
6.72,"source_only",7.48,0.3834,0,36,"Feb2018",0
21.85,"source_only",16.91,0.8104,0,60,"Mar2018",2
15.05,"source_only",26.1,0.6598,0,36,"Jan2018",2
19.03,"source_only",15.91,0.1247,0,36,"Jan2018",3
6.08,"not",1.97,0.1069,0,36,"Feb2018",0
18.06,"verified",24.37,0.1583,0,60,"Feb2018",2
9.92,"source_only",25.4,0.2407,0,60,"Mar2018",1
6.07,"source_only",3.85,0.1262,0,36,"Mar2018",1
18.45,"source_only",21.34,0.8058,0,36,"Mar2018",0
12.62,"not",12.25,0.0656,0,36,"Feb2018",2
7.35,"source_only",16.91,0.1228,1,36,"Jan2018",1
6.07,"not",9.66,0.3666,0,36,"Mar2018",2
14.08,"verified",22.05,0.0678,0,36,"Jan2018",0
13.58,"verified",12.74,0.151,0,36,"Mar2018",1
12.62,"source_only",26.22,0.6117,0,36,"Jan2018",0
10.42,"not",15.93,0.515,0,36,"Feb2018",2
10.91,"not",10.11,0.6176,0,36,"Jan2018",1
7.35,"not",8.46,0.2362,0,60,"Jan2018",3
11.99,"source_only",20.41,0.7301,0,36,"Jan2018",1
9.43,"not",3.13,0.0582,0,36,"Mar2018",6
16.02,"verified",36.29,0.2182,0,60,"Mar2018",0
12.62,"source_only",14.2,0.0921,0,60,"Jan2018",0
16.02,"source_only",19.18,0.4518,0,36,"Jan2018",1
16.01,"verified",25.28,0.0793,0,60,"Mar2018",1
5.31,"not",16.13,0.0904,0,36,"Mar2018",2
7.35,"source_only",12.28,0.2629,0,60,"Jan2018",1
9.93,"verified",23.37,0.2211,0,36,"Jan2018",7
14.08,"source_only",22.96,0.1989,0,60,"Jan2018",2
12.61,"not",24.86,0.5797,0,36,"Mar2018",1
15.05,"verified",29.46,0.6024,0,36,"Jan2018",0
12.62,"not",18.76,0.284,0,60,"Jan2018",0
14.08,"source_only",4.75,0.6916,0,60,"Jan2018",2
6.71,"not",23.94,0.1595,0,36,"Feb2018",0
6.72,"source_only",2.1,0.0115,0,36,"Mar2018",0
12.61,"not",7.16,0.8217,0,36,"Mar2018",1
9.43,"source_only",14.87,0.1995,0,36,"Mar2018",0
15.05,"verified",28.27,0.9348,0,36,"Feb2018",2
9.92,"source_only",19.89,0.4127,0,60,"Mar2018",2
16.02,"source_only",20.64,0.2516,1,36,"Feb2018",6
13.59,"source_only",7.7,0.0744,0,60,"Feb2018",0
10.91,"verified",16.3,0.6079,0,36,"Feb2018",2
9.43,"verified",6.58,0.2811,0,60,"Mar2018",2
18.45,"not",21.05,0.4022,0,36,"Feb2018",3
9.44,"not",6.31,0.3266,0,36,"Jan2018",0
6.08,"verified",18.92,0.5973,0,36,"Jan2018",3
15.05,"source_only",24.2,0.6279,1,60,"Feb2018",3
9.93,"source_only",12.4,0.7984,1,60,"Jan2018",2
19.03,"verified",21.79,0.49,0,36,"Jan2018",2
14.08,"source_only",8.45,0.5516,0,36,"Feb2018",1
18.06,"source_only",37.33,0.8428,0,36,"Feb2018",2
5.32,"verified",22.88,0.0991,0,60,"Feb2018",0
6.08,"source_only",12.09,0.3639,0,36,"Jan2018",6
5.32,"not",10.95,0.4778,0,36,"Jan2018",0
7.97,"verified",7.5,0.487,0,36,"Jan2018",3
7.35,"verified",15.09,0.1819,0,36,"Jan2018",4
7.34,"not",4.4,0.3408,0,36,"Mar2018",1
11.99,"not",20.45,0.3479,1,60,"Jan2018",1
7.97,"not",14.46,0.8469,0,36,"Feb2018",2
14.08,"source_only",12.6,0.6882,0,36,"Jan2018",5
10.42,"not",17.86,0.7895,0,36,"Jan2018",3
7.35,"source_only",6.03,0.0818,0,36,"Jan2018",1
14.08,"not",15.47,0.1129,0,36,"Feb2018",5
26.3,"source_only",8.86,0.867,0,60,"Jan2018",1
6.71,"not",6.04,0.2917,0,36,"Mar2018",1
9.43,"not",22.83,0.1913,0,60,"Mar2018",0
11.98,"verified",24.06,0.1969,1,60,"Mar2018",1
9.43,"verified",19.15,0.3944,1,36,"Mar2018",2
10.9,"source_only",19.78,0.5397,0,60,"Mar2018",2
12.62,"not",28.73,0.8018,0,36,"Feb2018",3
5.32,"not",17.56,0.1256,0,36,"Mar2018",0
21.85,"not",38.73,0.1798,0,36,"Mar2018",1
9.43,"not",15.69,0.4288,1,36,"Mar2018",0
9.44,"source_only",16.37,0.2637,0,36,"Jan2018",2
6.72,"verified",23.98,0.4422,0,36,"Jan2018",1
9.44,"not",31.03,0.6101,1,36,"Jan2018",3
16.02,"source_only",23.24,0.8182,0,36,"Jan2018",9
6.71,"source_only",12.87,0.1812,0,36,"Mar2018",4
13.59,"source_only",36.07,0.1546,0,60,"Feb2018",0
12.61,"source_only",22.74,0.5209,0,36,"Mar2018",2
19.03,"not",13.07,0.3996,0,60,"Feb2018",0
13.59,"not",28.49,0.2754,0,60,"Jan2018",0
16.02,"source_only",34.8,0.7785,0,36,"Feb2018",3
26.3,"verified",41.07,0.8034,0,60,"Feb2018",10
10.91,"not",29.32,0.5901,0,36,"Feb2018",3
6.08,"source_only",1.76,0.1831,0,36,"Jan2018",0
12.61,"verified",15.28,0.1293,0,36,"Mar2018",4
9.44,"source_only",20.18,0.1935,0,36,"Feb2018",1
7.97,"source_only",8.79,0.46,0,36,"Feb2018",0
10.91,"not",1.3,0.0452,0,36,"Jan2018",0
21.45,"verified",20.65,0.0727,0,36,"Feb2018",0
11.98,"verified",33.45,0.2526,0,36,"Mar2018",2
30.79,"source_only",21.66,0.5245,0,60,"Jan2018",2
6.07,"not",15.91,0.1527,0,36,"Mar2018",3
7.97,"not",26.01,0.5062,0,36,"Jan2018",0
7.35,"verified",0.53,0.0052,0,60,"Feb2018",5
10.42,"source_only",15.22,0.121,1,36,"Jan2018",1
18.45,"source_only",15.25,0.5897,0,36,"Mar2018",2
7.97,"source_only",17.27,0.1328,0,36,"Jan2018",1
12.61,"source_only",23.21,0.2685,0,36,"Mar2018",2
10.91,"verified",47.36,0.7316,0,36,"Jan2018",0
9.92,"verified",24.68,0.5815,0,36,"Mar2018",2
9.93,"verified",29.79,0.3287,0,60,"Feb2018",1
11.98,"source_only",5.22,0.0101,0,60,"Mar2018",10
9.43,"verified",9.44,0.5193,1,36,"Mar2018",2
10.9,"not",17.3,0.8281,0,36,"Mar2018",1
14.08,"not",14.7,0.6478,0,36,"Jan2018",0
10.41,"not",34.73,0.3655,0,36,"Mar2018",2
15.05,"source_only",4.13,0.5187,0,36,"Feb2018",3
9.93,"not",15.86,0.4142,0,36,"Jan2018",3
15.05,"not",18.96,0.6259,0,60,"Feb2018",0
7.34,"not",9.57,0.1623,0,60,"Mar2018",0
15.04,"not",18.69,0.3039,0,36,"Mar2018",0
14.08,"source_only",2.99,0.0119,0,36,"Jan2018",0
20,"not",8.45,0.4351,0,60,"Feb2018",5
14.08,"not",29.65,0.3778,0,36,"Feb2018",1
12.61,"source_only",22.06,0.1574,0,36,"Mar2018",6
11.99,"verified",20.24,0.2597,0,60,"Feb2018",0
16.01,"source_only",14.49,0.9249,1,36,"Mar2018",2
16.01,"not",21.26,0.2332,0,60,"Mar2018",2
11.98,"source_only",25.92,0.6506,0,36,"Mar2018",3
10.41,"source_only",4.71,0.3608,0,60,"Mar2018",0
18.06,"not",36.71,0.7854,0,36,"Feb2018",0
11.99,"source_only",17.44,0.7138,1,36,"Feb2018",0
10.9,"source_only",2.21,0.0816,0,36,"Mar2018",1
11.99,"source_only",13.23,0.435,0,60,"Jan2018",0
22.91,"source_only",11.29,0.598,0,36,"Jan2018",0
17.09,"source_only",25.6,0.2116,0,36,"Jan2018",4
14.08,"source_only",18.11,0.3814,0,36,"Jan2018",3
10.41,"source_only",5.21,0.0512,0,36,"Feb2018",2
6.07,"source_only",23.47,0.3735,0,36,"Mar2018",1
15.05,"verified",8.83,0.0733,0,60,"Jan2018",5
18.06,"verified",30.51,0.4449,0,36,"Jan2018",2
10.42,"source_only",16.77,0.1562,0,36,"Feb2018",0
13.59,"verified",19.15,0.1124,0,60,"Feb2018",1
5.32,"not",14.83,0.4832,0,36,"Feb2018",0
6.72,"verified",31.43,0.4667,1,36,"Jan2018",0
10.42,"not",19.17,0.3677,0,36,"Jan2018",0
19.03,"source_only",33.78,0.6822,0,60,"Feb2018",5
9.43,"source_only",10.53,0.5454,0,36,"Mar2018",0
7.34,"not",20.99,0.2451,0,36,"Mar2018",0
21.85,"not",20.4,0.145,0,60,"Feb2018",2
14.08,"source_only",20.25,0.951,0,36,"Jan2018",6
20.39,"not",37.61,0.4632,0,36,"Mar2018",2
14.08,"verified",13.89,0.1417,0,60,"Feb2018",5
7.96,"not",5.46,0.155,0,36,"Mar2018",2
15.04,"source_only",14,0.5148,0,60,"Mar2018",1
15.04,"not",21.71,0.2734,0,60,"Mar2018",0
6.72,"not",23.4,0.0934,0,36,"Feb2018",3
10.42,"source_only",12.68,0.9429,0,36,"Feb2018",3
12.62,"source_only",14.68,0.0635,0,60,"Feb2018",4
18.06,"source_only",11.37,0.5252,0,36,"Jan2018",2
7.34,"not",7.07,0.3283,0,36,"Mar2018",2
21.45,"verified",18.65,0.6479,0,60,"Feb2018",5
12.61,"source_only",10.31,0.9494,0,60,"Mar2018",0
9.92,"not",33.39,0.443,0,36,"Mar2018",3
5.32,"not",13.91,0.1232,0,36,"Jan2018",1
19.03,"verified",20.75,0.6754,0,60,"Jan2018",1
10.42,"not",25.07,0.0328,0,60,"Jan2018",0
9.93,"not",13.89,0.2208,0,60,"Jan2018",1
16.02,"source_only",17,0.7624,1,60,"Feb2018",1
16.02,"verified",8.43,0.0169,0,60,"Jan2018",1
18.06,"source_only",9.27,0.4952,0,36,"Feb2018",0
5.32,"source_only",7,0.3102,0,36,"Jan2018",2
7.97,"source_only",31.73,0.1714,0,36,"Feb2018",0
21.45,"not",36.53,0.2614,0,60,"Jan2018",1
6.71,"not",4.55,0.1988,0,36,"Mar2018",4
16.01,"not",7.96,0.7084,0,36,"Mar2018",0
13.59,"source_only",20.4,0.7809,0,36,"Feb2018",0
6.08,"verified",6.59,0.6614,0,36,"Feb2018",0
10.9,"verified",28.56,0.512,0,36,"Mar2018",1
13.59,"verified",21.14,0.2718,0,36,"Jan2018",4
11.98,"not",11.21,0.6479,0,36,"Mar2018",0
11.98,"source_only",17.47,0.1098,0,60,"Mar2018",1
10.9,"source_only",7.02,0.0905,0,60,"Mar2018",1
5.32,"not",17.23,0.2412,0,36,"Jan2018",0
18.45,"source_only",7.06,0.8068,0,60,"Mar2018",1
16.02,"source_only",30.6,0.1713,0,36,"Feb2018",3
19.03,"source_only",23.38,0.4988,0,36,"Feb2018",1
13.59,"source_only",22.37,0.2228,0,36,"Jan2018",1
5.31,"not",5.04,0.0637,0,36,"Mar2018",1
11.98,"not",2.43,0.4049,0,36,"Mar2018",0
18.45,"source_only",29.97,0.3601,0,36,"Mar2018",5
16.02,"source_only",28.91,0.085,0,36,"Jan2018",4
12.62,"source_only",4.57,0.9488,0,60,"Feb2018",1
9.93,"not",6.03,0.0464,0,60,"Jan2018",5
10.91,"source_only",3.1,0.5987,0,36,"Jan2018",3
10.91,"source_only",15.88,0.4092,0,36,"Jan2018",4
7.35,"verified",16.86,0.2421,1,36,"Jan2018",2
11.99,"verified",13.81,0.5562,0,36,"Jan2018",1
25.82,"source_only",3.49,0.1014,0,60,"Jan2018",2
7.97,"not",13.14,0.1657,0,36,"Feb2018",1
14.08,"not",19.67,0.095,0,36,"Jan2018",2
9.44,"not",18.6,0.8491,0,60,"Feb2018",0
15.05,"source_only",13.66,0.3135,0,36,"Jan2018",0
13.59,"source_only",29.27,0.4642,0,36,"Jan2018",0
11.98,"source_only",19.77,0.1362,0,60,"Mar2018",11
13.58,"verified",20.45,0.5726,0,60,"Feb2018",3
6.72,"not",10.66,0.2808,0,36,"Jan2018",1
13.59,"verified",0.35,0.0263,0,36,"Jan2018",0
7.34,"source_only",19.24,0.3139,0,60,"Mar2018",6
9.93,"source_only",7.38,0.1076,0,60,"Jan2018",0
10.9,"not",16.06,0.526,0,36,"Feb2018",0
10.41,"not",16.26,0.6982,0,36,"Mar2018",0
6.08,"not",5.8,0.0516,0,36,"Feb2018",2
14.07,"verified",17.1,0.6661,0,36,"Mar2018",0
6.72,"source_only",8.88,0.2775,0,36,"Feb2018",1
10.42,"source_only",17.64,0.1692,1,60,"Jan2018",5
10.42,"source_only",21.49,0.6924,0,36,"Feb2018",4
14.08,"source_only",17.11,0.1323,0,60,"Jan2018",11
6.71,"verified",5.23,0.0207,0,36,"Mar2018",2
21.45,"verified",12.29,0.0732,1,60,"Jan2018",7
20,"verified",46.57,0.4829,0,60,"Feb2018",5
17.47,"verified",27.2,0.8054,0,36,"Mar2018",1
6.08,"not",18.32,0.4813,0,36,"Feb2018",0
5.32,"not",25.27,0.2744,0,36,"Feb2018",0
19.03,"not",29.6,0.7206,0,36,"Feb2018",1
17.09,"verified",10.8,0.6299,0,36,"Jan2018",12
10.42,"source_only",19.1,0.155,0,60,"Feb2018",0
9.93,"not",23.03,0.128,0,60,"Mar2018",2
18.06,"verified",24.38,0.3781,0,60,"Jan2018",2
10.91,"source_only",0.06,0,1,36,"Feb2018",1
6.71,"source_only",8.15,0.1261,0,36,"Mar2018",3
11.98,"not",4.77,0.6275,0,60,"Mar2018",0
11.99,"verified",10.92,0.0575,0,36,"Feb2018",7
18.06,"not",23.82,0.0664,0,60,"Jan2018",2
21.85,"verified",26.53,0.6358,1,60,"Mar2018",3
25.81,"not",50.32,0.8107,1,60,"Mar2018",1
9.93,"not",28.26,0.2504,0,60,"Jan2018",0
10.9,"source_only",33.6,0.9039,0,36,"Mar2018",0
5.32,"source_only",31.44,0.3832,0,36,"Jan2018",0
24.85,"not",31.48,0.2454,0,36,"Jan2018",1
20.39,"not",31.91,0.3058,0,60,"Mar2018",2
9.44,"source_only",11.58,0.5983,0,36,"Jan2018",1
7.34,"not",9.6,0.0364,1,36,"Mar2018",1
7.96,"not",16.11,0.3449,0,36,"Mar2018",0
19.42,"verified",13.42,0.5783,0,60,"Mar2018",1
13.58,"source_only",18.93,0.5392,0,36,"Mar2018",0
6.07,"verified",32.68,0.2073,0,36,"Mar2018",1
6.08,"not",23.82,0.3824,0,36,"Jan2018",0
9.44,"not",42.86,0.1698,0,60,"Jan2018",1
6.08,"not",2.34,0.0072,0,36,"Jan2018",1
6.72,"source_only",24.39,0.1583,0,36,"Jan2018",5
7.35,"not",24.46,0.422,0,36,"Feb2018",0
6.71,"not",26.73,0.2783,0,60,"Mar2018",1
19.42,"not",6.89,0.5385,0,60,"Mar2018",1
24.84,"source_only",31.07,0.6717,0,60,"Mar2018",0
18.06,"not",13.53,0.0683,0,36,"Jan2018",0
12.61,"source_only",27.58,0.8656,0,36,"Mar2018",1
14.08,"verified",18.96,0.206,0,36,"Feb2018",0
10.42,"verified",19.97,0.5852,0,36,"Mar2018",0
9.92,"not",31.35,0.717,0,36,"Feb2018",0
16.02,"source_only",38.79,0.5424,0,36,"Mar2018",3
